label,Tweet
0,sebenernya siapa presiden amerika gak akan pengaruh bagi timur tengah karena mereka semua dalam kendali zionis cuma yang beda biden dg trump adlah trump orang bisnis jd trump lebih pilih untuk tidak laku gencat senjata saat ambil alih jerussalem
2,padalan poin palestina dan israel bukan hamas semata tapi sistem apertheid israel buat umat islam dan kristen di sana tapi orang kayak begini biasa mana paham apa itu aperthe
1,gin ya hamas vs israel itu sama hal dengan jaman jajah belanda dulu terus hamas juga sama hal dengan orang indonesia dulu yaitu tahan tanah air mereka gak lebih alas kenapa negara arab tidak bantu palestin karena amerika dan israel sama media besar
1,ketika negara lain raya idul fitri dan masih sibuk dengan covid di palestina dan israel sedang duka dan rencana lalu perang skala penuh lindungillah hamba yang tidak salah
1,satu satu yang pasti di konflik palestina dan israel adalah tiap warga sipil yang tidak perang hak hidup lebih abu dan pelangi
2,negara negara dunia hanya bisa koar saja tanpa ada upaya dukung gera nyata untuk palestina karena takut dengan sekutu israel yaitu amerika serikat
1,benar tepat sekali indonesia tidak jalin hubung diplomatik dengan israel sampai saat ini politik luar negeri indonesia selalu dukung merdeka negara palestina bagaimana dahulu palestina aku dan dukung daulat indonesia pada saat merdeka ri
0,gencat senjata buat ngisi pasok
1,moga saja dekat beliau dengan zionis israel dapat nenjadi jalan agar serang hadap palestina oleh zionis israel bisa segera berahir
2,saya juga bagai kristen bela palestina atas nama manusia bukan hamas tapi kan orang luar bawa agama aneh masalah rebut wilayah kok di bawa agama dan koar umat muslim di tindas mari satu lah negara arab saja santai aja tuh politik dan agama jangan selalu di campur
1,konflik israel-palestina bukan mustahil picu perang dunia ke perang dunia ke tentu akan jauh lebih keri dari pd sebab juga picu perang sipil di wilayah tentu di eropa jerman mungkin akan gabung sama turki yang sebut sekutu klasik
2,halaaahh taktik basi ketika israel sudah mulai kocar kacir iron dome tembus kota mulai bombardir mulai minta gencat senjata jangan kasih kendor hajar israelterrorist israelterrorist
0,semangat untuk juang hamas terus gempur israel dan jangan mau untuk gencat senjata savegaza
0,dan bukan perang agama karena di israel agama islam jahudi kristen bukan perang suku bangsa diisrael jahudi israel palestina dan arab bukan perang antar negara hamas lslam
2,benar aneh bang masih saja mau di bodoh bodoh dengan istilah galang dana manusia untuk palestina ajakin perang lawan israel hello jauh amat ke palestina mending kalian perangin saja teroris di negeri sendiri dana yang sudah kumpul kalian kasih ke keluarga korban teroris
0,apkh palestina bagai pusat konflik kalau dasar hadis perang akan mulai dari tumbang saudi sia roma lalu dajjal
0,siapa yang kelah atas dunia ini entah di indonesia atau seperti palestina dengan israel yang menang adalah nu
1,sudah terlalu banyak narasi yang negasi agama dalam konflik ini itu yang buat gera solidaritas hadap palestina tercerai-berai padahal soekarno sendiri pihak pada palestina jika alergi hadap agama lawan dengan dalil tindas
1,perang palestina vs israel kali ini tunjuk bahwa dengung itu sangat nyata apakah modal yang afiliasi dengan israel untuk bias juang rakyat palestina waktu yang akan jawab aqsaunderattack palestineunderattack
1,kalau udah pepet bentar juga ngajak gencat senjata tuh israel beking amerika yang sudah siap surat nyata bermaterei ribu
1,om erdogan lebih baik tiru cara indonesia lawan agresi israel ke palestina jangan hubung diplomatik dengan israel apalagi hubung dagang yang saling untung
2,bisa duga hti dan fpi larang juga kait dengan dukung kepada palestina dan tolak kuat kepada israel walaupun saat itu yahudi pesek guna alas lain dengan bukti yang belit tuju eliminasi dukung palestina di masyarakat mereka hasil
2,tapi aneh bagi orang picik yang sok tau narasi berita dan jadi di lapang kini memutarbalikkan fakta bahwa palestina lalu hamas lah yang buat teror dengan kirim roket tuju tel aviv inamalayaforpalestine israelterrorism palestine
1,nah kan kalau yahudi zionis mulai kalah minta gencat senjata enak bener
2,pikir konyol saya pikir jika indonesia ingin bantu selesai konflik israel-palestina langkah pertama adalah buka hubung diplomatik dengan israel
2,zionis yahudi kejang kejang pbb koar koar minta gencat senjata terus laku zionis yahudi rebut tanah air palestina pbb budeg
2,warga indonesia kadang aneh gak tahu apa kalau warga israel atau tentara israel itu banyak yang muslim lawan hamas teroris itu bukti cinta mereka hadap israel bangsa lalu kenapa israel benci situ saya rasa aneh dengan warga indonesia
1,saya tuju konflik palestina adalah konflik manusia jangan sempit ke isu yang lain
2,untuk isu yang luar biasa laris macam palestina-israel sedikit sekali buku yang bahas konflik mereka yang sedia di indonesia pantas aja netizan cuma debat kusir doang di sosmed
0,standar manusia yang tipu itu yang teriak manusia hanya untuk kelompok subjektifitas pihak karena rasa satu kelompok jangan bungkus konflik israel palestina ini dengan isu manusia apalagi isu agama hanya untuk kejar penting politik dan uang
2,jenderal pensiun yang doyan hoax bodoh konflik bukan agama jadi isu agama bentur peluk agama di indonesia di israel warga muslim besar di palestina warga kristen besar jangan pura bodoh jen sekolah mana sih nih orang
1,ironis apa tentang hidup di arah ke agama palestina dan israel ribut hanya masalah rebut tanah yang masing klaim cara historis punya suku nenek moyang mereka tapi oleh media dan orang bodoh jadi komoditas cari perhati dan cari duit
0,palestina dan israel bukan masalah agama tetapi tentang rebut wilayah
0,salah satu isu besar sebab konflik panjang adalah tumpu batu yang jati mukim ilegal israel di tanah palestina israelterrorists serakah
1,moga segera jalan damai bagi palestina dan israel sehingga warga sipil tidak lagi jadi korban damai
1,saudara yang hormat tahu kalian bahwa alam lebih tahu jawab pasti siapa dan apa dengan selisih antara dua pihak palestina dan israel
1,apa alas hukum tetap harus jalan jangan sampai hal seperti ini terus ulang ulang anak muda yang kata milenial jago main tik tok tapi gak tahu sejarah palestina dan israel itu bohong dia cari alas aja
1,yang biadab sini adalah orang yang ting atas langgeng konflik palestina dan israel mas
0,kadang lucu deh liat orang yang dapat tentang konflik palestina-israel itu kait sama isu agama
0,palestina dan israel tuh bukan konflik agama ya tolong bukan konflik dan bukan soal agama silah ajar sendiri
0,beda antara perang rebut wilayah antar negara bangsa dengan terorisme agama yang laku warga sipil untuk guling perintah atau untuk lenyap orang tidak iman hanya orang
2,anda belum tahu apa tentang palestina dan israel benar balik otak kau ngabalin makanya jangan jadi jilat terus
1,kenapa di tv one bilang kemairn karena palestina dluan yang mulai palestina itu sedang juang tanah mereka rampas hak mereka ambil keluarga mereka bunuh dan yang bilang peperangan hamas dan israel mulai karena palestina yang mulai apa salah ya berita di tv one kemarin
0,bahkan tuhan saja sengaja biar konflik israel vs palestina pbb saja nggak sanggup
1,bangsa kita perhati bagi besar sedot prahara antara hamas palestina dan israel padahal masalah manusia dalam negeri masih gelut akibat ulah para kelompok kriminal senjata bahkan teroris seperti di papua dan poso sulteng
2,kayak otak kamu deh yang sungsang ngabalin soal palestina vs israel bukan kait masalah garis turun
2,serang israel ke palestina adalah jahat manusia mereka yang dukung israel adalah manusia bangsat
1,pecah masalah palestina dan israel tak mudah pecah telur lalu jadi telur dadar yang enak tidak mudah sangat misal yang tawar solusi upa kumpul kuat semua negara islam untuk redam israel via
1,ini bukan perang agama dan warga negara indonesia tidak ting campur urus teroris hamas rakyat palestina dan israel adalah korban kami katolik tidak rasa benar busung dada ajar kasih yang tuntun kami
2,kalau kamu bilang gki yasmin bagi orang yang paksa ibadah kalau israel bilang palestina itu gelintir orang yang ingin merdeka ya inti dua kezholiman cuma beda narasi aja mirip antara kamu dan israel kalau cebong ingin semua zalim di musnah
1,baru sekarang buka apa yang benar jadi antara palestina dan israel jadi benar bukan perang agama ini adalah perang bebuyutan dalam rebut siapa yang benar syah cara sejarah dan alas lain
2,lah goblok banget si kamu anjing palestina itu negara mereka dari awal dan israel itu cuma numpang udah dikasihanin tuh israel sama palestina kasih tempat tinggal eh ini orang israel malah tidak tahu diri malah besar wilayah mereka di negara orang makanya mbak cari tau sejarah
1,ayo coba telaah jadi selalu ulang konflik sipil palestina vs militer israel hamas lalu tembak roket ke israel israel balas dengan serang
2,turut gue soal palestina dan israel ini udah masuk ranah wajar jadi kalau yang debat kenapa enggak milih juang yang di sekitar kalian dulu sudah baca sejarah belum dsb gue cenderung males ngeladenin pikir dasar sudah beda seperti debat sama kelompok bumi datar
2,masalah palestina israel aja jadi cebong vs kadrun ya heran
2,ooo yaa hampir lupa negara yang selalu di vonis kafir tidak percaya agama sudah duluan buat untuk perda
2,konflik serius israel vs palestina sudah langsung th mengapa dunia olah tutup mata bahkan kes biar terus besar panas sebab akar masalah bukan sekadar rebut wilayah
0,musuh palestina dan israel ya hamas israel
0,konflik palestina dan israel bakal rembet ke negeri wakanda
2,benar perang palestina vs israel itu kerja koruptor di indonesia supaya kita rakyat fokus ke peperangan bukan ribut
1,curiga sebut jalan dengan galang dana lalu kampanye di media sosial dengan modus bantu manusia untuk bencana alam
1,akan lama konflik palestina dan israel ini karena banyak penting penting hamas dan israel sendiri lalu negara tetangga seperti iran dan saudi lalu negara amerika dan turki untuk citra politik luar negeri lalu tumpang gelap politis indonesia
1,masuk akal ini yang sama kita takuntukan yaitu ada keliru kena palestina dan israel ini apalagi akun sebut sudah berani putus cepat simpul
1,eksploitasi perang israel vs palestina adalah tindak yang tidak nalar dengan pakai kspi buruh hak serikat sesuai uu no namun
2,bosan gak sih tiap lebaran suguh perang palestina vs israel modus selalu sama bisa gak sih kalian ngebacanya gak tarik cerita selalu sama
1,cara kuat militer palestina dan israel itu gak banding cara kuat representasi juga gak banding palestina gak dukung negara lain israel punya usa cara efektif saat ini palestina untuk pojok israel mungkin cuma intifada
1,pimpin hamas pasti bangga pada kalian kasi rakyat palestina dan israel pelihara konflik panjang sementara para pimpin teroris ini hidup mewah di qatar
2,moga perang palestina vs israel lebar semua negara arab
1,lama yang palestina mau israel musnah gak bakal solusi sudah kali di mediasi sudah kalah perang dua kali dan israel sudah lepas bagi besar wilayah yang menang
1,lama yang palestina mau israel musnah gak bakal solusi dah kali di mediasi dah kalah perang dua kali dan israel sudah lepas bagi besar wilayah yang menang di belum lagi insiden di bulan suci yang picu siapa tembak ratus roket itu pasti dah siap
0,savepalestine konflik parah tahun ini israel vs palestina sejarah panjang konflik negara palestina dengan kelompok orang yang nama israel hingga sampai hari kiamat pasal
1,serang israel ke palestina adalah salah hukum internasional dan moralitas dasar dan itu harus segera akhir kami ingin dunia tindak sekarang heargaza
2,haduhhh kapan ya indonesia gara bipang dan yahudi pesek kita semua gak bisa demonstrasi besar besar kutuk serang jajah zionis israel ke palestina
2,isu palestina dan israel paling hot goreng apalagi partai yang baru lahir goreng terus bro
1,pasti tidak karena tidak banyak yang tau kalau dalang semua musuh palestina dan israel sekarang ini adalah hamas
1,mantap moga tidak lagi keras yang jadi antara palestina dan israel dan perlu juga kita ingat teroris dan kkb di negara kita harus runtas kita juga harap
1,teori macam apa ini yang jelas perang antara palestina dan israel akan terus abadi sampai nanti turun imam mahdi masuk di dalam nya saya yang dukung palestina hamas dan anda bagai dukung yahudi israel pesek moga kita jumpa di arena perang
1,kubu yang harus dukung palestina lebih asyik kelah dan sibuk cari alas untuk kelah sendiri tidak perlu buntu internet banyak saji informasi ini makanya dari hari ke hari posisi palestina makin lemah dan israel makin kuat
0,nampak sudah siapa yang munafik antara kaum muslimin dengan ada lawan palestina vs israel bagi yang pihak pada zionis yang bela mati n karna palestina yang kasi itu
